ayah	i	form
56:74	3	5ad2d187aad8
56:75	0	8a259f5c347b
56:75	1	e2be1fdbf050
56:75	2	6c0fc8dbad59
56:75	3	ca7129e44ec8
56:76	0	a7f828c00f2a
56:76	1	c631ba1bc25b
56:76	2	8f1f74adf658
56:76	3	45e4791a2679
56:76	4	0a0869110095
56:77	0	692859ebec08
56:77	1	718e3fa74a97
56:77	2	702d3e883869
56:78	0	f04ae4c55ba7
56:78	1	6cc13e021014
56:78	2	3e531cc35011
56:79	0	4efa12758d87
56:79	1	af8fe4fa9ddf
56:79	2	02eed23dee80
56:79	3	7557eead74b1
56:80	0	151ac232c0c0
56:80	1	1f6fa6f69d18
56:80	2	cd2d80476e36
56:80	3	2158c091dd4a
56:81	0	60d56190b94c
56:81	1	2e5f630dab8e
56:81	2	8ff9e82827b8
56:81	3	ea93fe976200
56:82	0	ef133dc25340
56:82	1	39bd4e1cbe61
56:82	2	ee70218a70bb
56:82	3	504489423dc1
56:83	0	3fe91c23e928
56:83	1	6892c80cda3e
56:83	2	703ebc812fb5
56:83	3	55ab940be8db
56:84	0	358ee6ac38f7
56:84	1	26fd377722a0
56:84	2	2c9aa86e217d
56:85	0	50646384505c
56:85	1	c2f43683289b
56:85	2	0be9e832e925
56:85	3	a36a5be07ac6
56:85	4	d44b2c57dab7
56:85	5	4efa12758d87
56:85	6	48c091299cda
56:86	0	3fe91c23e928
56:86	1	40621bb136c7
56:86	2	e4d7fe9304cd
56:86	3	d0f567cd8c54
56:86	4	ea01d8ebe8cd
56:87	0	dbd9202381e0
56:87	1	40621bb136c7
56:87	2	e4d7fe9304cd
56:87	3	34e74cbc201f
56:88	0	e1983a6b088a
56:88	1	40621bb136c7
56:88	2	5d1c433a4233
56:88	3	1f6fa6f69d18
56:88	4	1f25b4b9a7f4
56:89	0	53cd8b127e00
56:89	1	2e3bcbcbeccf
56:89	2	9e2aa39603b4
56:89	3	c8a0d37b2ed6
56:90	0	7590eae4a850
56:90	1	40621bb136c7
56:90	2	5d1c433a4233
56:90	3	1f6fa6f69d18
56:90	4	c87ae5ac5021
56:90	5	c48d358294f6
56:91	0	889a200299fd
56:91	1	e8e3ee308c7e
56:91	2	1f6fa6f69d18
56:91	3	c87ae5ac5021
56:91	4	c48d358294f6
56:92	0	7590eae4a850
56:92	1	40621bb136c7
56:92	2	5d1c433a4233
56:92	3	1f6fa6f69d18
56:92	4	6bdda7296b35
56:92	5	9f6fbc27d936
56:93	0	f3367ef9547c
56:93	1	1f6fa6f69d18
56:93	2	cc217fc78704
56:94	0	77d69154cd93
56:94	1	3fc650876469
56:95	0	8615887af64c
56:95	1	304e876ce306
56:95	2	0fbd28d4d2bc
56:95	3	eaf1f9a2e378
56:95	4	ca889326c780
56:96	0	5b9b546833ec
56:96	1	fee59aa0cc47
56:96	2	bf44641f16ec
56:96	3	5ad2d187aad8
57:1	0	04a3a0f37abf
57:1	1	153a81e1f94a
57:1	2	6626b3126926
57:1	3	f04ae4c55ba7
57:1	4	41bd0e3019e6
57:1	5	bd19227baccc
57:1	6	ddb8043671ca
57:1	7	77a83074f3ee
57:1	8	bc0069858649
57:2	0	0fbd28d4d2bc
57:2	1	1d88a35eb218
57:2	2	41bd0e3019e6
57:2	3	bd19227baccc
57:2	4	8f78f88d39c2
57:2	5	04664f81fc14
57:2	6	ddb8043671ca
57:2	7	86a672517894
57:2	8	b6efd777c60c
57:2	9	cb97b86f20f8
57:2	10	b521c85a453e
57:3	0	1e0100d27740
57:3	1	48c409aeccf2
57:3	2	c18cd8eeda72
57:3	3	31ea6a9ae692
57:3	4	06e6715bd08e
57:3	5	ddb8043671ca
57:3	6	c7d23d2055ed
57:3	7	cb97b86f20f8
57:3	8	da3720586b8c
57:4	0	1e0100d27740
57:4	1	f5ed6bc9de4a
57:4	2	f8a822edb6b0
57:4	3	41bd0e3019e6
57:4	4	bd19227baccc
57:4	5	f04ae4c55ba7
57:4	6	7195d2b2357a
57:4	7	b90a5a5e8e90
57:4	8	261ec19d7b09
57:4	9	39f51f5ea90c
57:4	10	86a672517894
57:4	11	44867cd60cb7
57:4	12	7a127629b61a
57:4	13	6626b3126926
57:4	14	318d285e0265
57:4	15	f04ae4c55ba7
57:4	16	058a4b6b3c2e
57:4	17	dc7bc45b3732
57:4	18	474878415be3
57:4	19	331b74ac1f90
57:4	20	dc7bc45b3732
57:4	21	6cbbff88bad1
57:4	22	1f6fa6f69d18
57:4	23	3974ea72f1c9
57:4	24	dc7bc45b3732
57:4	25	524b51406159
57:4	26	5140436a5adf
57:4	27	ddb8043671ca
57:4	28	3459c1fb3d66
57:4	29	48237103d8f9
57:4	30	6626b3126926
57:4	31	e4d7fe9304cd
57:4	32	a2362d746e02
57:4	33	4349adf5ff99
57:4	34	d66bb632b717
57:4	35	cbb89e2a8a3a
57:5	0	0fbd28d4d2bc
57:5	1	1d88a35eb218
57:5	2	41bd0e3019e6
57:5	3	bd19227baccc
57:5	4	c53f152e8711
57:5	5	bdd1703602e8
57:5	6	743b977f0634
57:5	7	8db6d960a688
57:6	0	6e3ce14849c0
57:6	1	3f6ec6e6b10b
57:6	2	f04ae4c55ba7
57:6	3	896f8936a4ee
57:6	4	ee33a9c9fac7
57:6	5	896f8936a4ee
57:6	6	f04ae4c55ba7
57:6	7	3f6ec6e6b10b
57:6	8	ddb8043671ca
57:6	9	da3720586b8c
57:6	10	004a4d747fe6
57:6	11	f3ff5a1b0c8e
57:7	0	0c2b588e2c14
57:7	1	86776a179605
57:7	2	4e69f5f59b05
57:7	3	da89762a1f74
57:7	4	8ece772093fa
57:7	5	19113e33e6a9
57:7	6	4a54781c4097
57:7	7	3fb751e365b0
57:7	8	1ad801f3dc7f
57:7	9	51a30cde8bf9
57:7	10	a36a5be07ac6
57:7	11	092d6bdbd4b0
57:7	12	65fdf4b51d57
57:7	13	0bcb6dcb5127
57:7	14	16e503c626b8
57:8	0	dc7bc45b3732
57:8	1	6ada4abc64c0
57:8	2	4efa12758d87
57:8	3	38d42f437a2c
57:8	4	86776a179605
57:8	5	e9999043cb8b
57:8	6	953fdf90170a
57:8	7	aea7db0dbd7d
57:8	8	646bbe6eb9ed
57:8	9	8ab3e2c1ce5e
57:8	10	ee33b96b4549
57:8	11	22232133b928
57:8	12	40621bb136c7
57:8	13	e4d7fe9304cd
57:8	14	7dfa55200ee4
57:9	0	1e0100d27740
57:9	1	f5ed6bc9de4a
57:9	2	0162dc418538
57:9	3	86a672517894
57:9	4	f735fe41c4d1
57:9	5	a50d9a9d5ec0
57:9	6	235e6ddfff95
57:9	7	6ac1b320bba4
57:9	8	1f6fa6f69d18
57:9	9	cec440767449
57:9	10	4c2c90f1dbe4
57:9	11	7bbbce764646
57:9	12	b7ab8f2b6301
57:9	13	bdd1703602e8
57:9	14	252080cc3e57
57:9	15	40c19a1ca7fe
57:9	16	c1e5335f7b47
57:10	0	dc7bc45b3732
57:10	1	6ada4abc64c0
57:10	2	3a93bce3db26
57:10	3	51935ed76d47
57:10	4	f04ae4c55ba7
57:10	5	778efcfbb39f
57:10	6	bdd1703602e8
57:10	7	0b422b8b9932
57:10	8	ae1f6d499dcb
57:10	9	41bd0e3019e6
57:10	10	bd19227baccc
57:10	11	4efa12758d87
57:10	12	e8c2d5e666c3
57:10	13	a36a5be07ac6
57:10	14	48b676e2b107
57:10	15	43d049c1ccfc
57:10	16	1f6fa6f69d18
57:10	17	87558f6e8509
57:10	18	15ea790bffeb
57:10	19	f1a58f49d151
57:10	20	28517a7695ee
57:10	21	e58b666d8575
57:10	22	1b6fadf60f3b
57:10	23	1f6fa6f69d18
57:10	24	3598368645fe
57:10	25	24ab5bd06d72
57:10	26	1f6fa6f69d18
57:10	27	1efd587f9e2a
57:10	28	9a085245915b
57:10	29	7ae19e156dae
57:10	30	88af40f03a61
57:10	31	bdd1703602e8
57:10	32	976276f3777d
57:10	33	a2362d746e02
57:10	34	4349adf5ff99
57:10	35	d66bb632b717
57:10	36	2f11ed4d4ebc
57:11	0	48b676e2b107
57:11	1	e8a93cd8c7b0
57:11	2	f5ed6bc9de4a
57:11	3	2da5b41e793a
57:11	4	bdd1703602e8
57:11	5	2273a322614f
57:11	6	0bd8032634f8
57:11	7	d6edce18f1d4
57:11	8	0fbd28d4d2bc
57:11	9	96aa12355ae0
57:11	10	0bcb6dcb5127
57:11	11	702d3e883869
57:12	0	f7453d336bb7
57:12	1	c6c3ede34eb3
57:12	2	0f6573682451
57:12	3	8179cf773d58
57:12	4	2595ba3863e9
57:12	5	532d9a9071e9
57:12	6	48c37ed8c51c
57:12	7	9c020bef3428
57:12	8	0fe438a95602
57:12	9	555c87141ec7
57:12	10	6a9123a8f11d
57:12	11	100f0fd32549
57:12	12	7b30f9f0587e
57:12	13	1f6fa6f69d18
57:12	14	d2c2dd3bd5d9
57:12	15	900812e3518d
57:12	16	78822ba91874
57:12	17	5140436a5adf
57:12	18	eca7a2542fd8
57:12	19	1e0100d27740
57:12	20	c990b854f649
57:12	21	5ad2d187aad8
57:13	0	f7453d336bb7
57:13	1	b2e5e485a4c3
57:13	2	c451b39f92ac
57:13	3	f9bb0e88300f
57:13	4	d48a9b392bcc
57:13	5	51a30cde8bf9
57:13	6	e5cee7153701
57:13	7	9437c1e72573
57:13	8	1f6fa6f69d18
57:13	9	8bc68f82ceb5
57:13	10	943be6da1a7b
57:13	11	d4263355a4ac
57:13	12	47f5a8215d26
57:13	13	9f8faabe532b
57:13	14	0edba497bf44
57:13	15	1ff9aebc134f
57:13	16	dffa200cdf17
57:13	17	8a76949b4f11
57:13	18	0fbd28d4d2bc
57:13	19	cca1e72f2743
57:13	20	de1ae815f2d7
57:13	21	3fb751e365b0
57:13	22	603ddd1a7aeb
57:13	23	5549b7ad1ad8
57:13	24	1f6fa6f69d18
57:13	25	f65d4edd66d0
57:13	26	a9549f2c3467
57:14	0	e26969d5cfab
57:14	1	42fd630635ca
57:14	2	96cd56520a6f
57:14	3	3459c1fb3d66
57:14	4	f63c9bd1e605
57:14	5	f0cc4d80427e
57:14	6	50123e0ed446
57:14	7	a45b00ec759e
57:14	8	32ac1aaa4d42
57:14	9	64c1351c28a8
57:14	10	284525f4c86b
57:14	11	3dcc4416eaaa
57:14	12	c9f064ad6b79
57:14	13	1fbaa8be8954
57:14	14	f5a54c63273e
57:14	15	ef75565fd3ca
57:14	16	bdd1703602e8
57:14	17	92e36357c5b9
57:14	18	86776a179605
57:14	19	909fcade722c
57:15	0	76ee7e7b45b5
57:15	1	4efa12758d87
57:15	2	2f2accb999a5
57:15	3	a36a5be07ac6
57:15	4	542be34c5696
57:15	5	25c0771c31a7
57:15	6	1f6fa6f69d18
57:15	7	3598368645fe
57:15	8	1dd630d78ef2
57:15	9	9084b7339ac0
57:15	10	3b39896ee180
57:15	11	aa3ad13bdcdb
57:15	12	d6fad7c49e1b
57:15	13	ed5915b6a8da
57:15	14	3302fc0358ff
57:16	0	42fd630635ca
57:16	1	b260017586da
57:16	2	d48a9b392bcc
57:16	3	51a30cde8bf9
57:16	4	d33797a0be0a
57:16	5	36e8dfac8b49
57:16	6	824280794027
57:16	7	fee71462b10f
57:16	8	bdd1703602e8
57:16	9	dc7bc45b3732
57:16	10	09b509dca7e4
57:16	11	1f6fa6f69d18
57:16	12	fbe80e18d6c1
57:16	13	25c0771c31a7
57:16	14	d72a37202985
57:16	15	14ea0574e3b6
57:16	16	f1e81a7c1863
57:16	17	efdae7094530
57:16	18	1f6fa6f69d18
57:16	19	87558f6e8509
57:16	20	43999613b1e6
57:16	21	1ad6a0e52b19
57:16	22	c685d86773c5
57:16	23	fb758e4a6cd2
57:16	24	824280794027
57:16	25	72d81797ed3e
57:16	26	3b754ecefea0
57:16	27	63e4345bc0f6
57:17	0	23bfe201ced6
57:17	1	da90c5f145e9
57:17	2	bdd1703602e8
57:17	3	7264e8816d34
57:17	4	058a4b6b3c2e
57:17	5	1efd587f9e2a
57:17	6	b4c87ef4f7a3
57:17	7	47e8b3a94b2e
57:17	8	203e120473e2
57:17	9	6ada4abc64c0
57:17	10	09a3a422adc7
57:17	11	a8fe53239990
57:17	12	c8639db95182
57:18	0	8615887af64c
57:18	1	b4a8b36ac671
57:18	2	3abd09c7e617
57:18	3	60977c4b95ad
57:18	4	bdd1703602e8
57:18	5	2273a322614f
57:18	6	0bd8032634f8
57:18	7	688001c116f3
57:18	8	65fdf4b51d57
57:18	9	b3889a641226
57:18	10	0bcb6dcb5127
57:18	11	702d3e883869
57:19	0	6a9741d5e788
57:19	1	51a30cde8bf9
57:19	2	86776a179605
57:19	3	9875652f9dd7
57:19	4	28517a7695ee
57:19	5	04fb78ddc42e
57:19	6	4ae8f4a54496
57:19	7	8883092e2e52
57:19	8	0dc013288d43
57:19	9	e7a945f30426
57:19	10	65fdf4b51d57
57:19	11	a05e0abe5001
57:19	12	dc3d0621fa0e
57:19	13	6a9741d5e788
57:19	14	1dd630d78ef2
57:19	15	c8b138b9d3a5
57:19	16	d7eaa895f907
57:19	17	28517a7695ee
57:19	18	c87ae5ac5021
57:19	19	901276430f9c
57:20	0	23bfe201ced6
57:20	1	9b2d0256a2b5
57:20	2	38eade2fd990
57:20	3	fb775019c5ae
57:20	4	136ea8dcb446
57:20	5	825d0a4faf4a
57:20	6	320cb46b76eb
57:20	7	6efff15eab99
57:20	8	ed9fd21eaa25
57:20	9	d3f015deb432
57:20	10	f04ae4c55ba7
57:20	11	9b593b137e51
57:20	12	bb1afc328f09
57:20	13	3a547bd57f41
57:20	14	0075b93ad7f3
57:20	15	8f0a074693c4
57:20	16	51ff6f26b3eb
57:20	17	aeceb112bdc6
57:20	18	261ec19d7b09
57:20	19	0dd390e98fa9
57:20	20	8497d61cb347
57:20	21	e0a9933c6cf5
57:20	22	261ec19d7b09
57:20	23	d98b505819dd
57:20	24	ed31a2a1d444
57:20	25	45c4c2d56645
57:20	26	00fd12c30017
57:20	27	a94b3edbfb63
57:20	28	ea261a552f9e
57:20	29	9576a7337bfc
57:20	30	1f6fa6f69d18
57:20	31	bdd1703602e8
57:20	32	f0953c3ebf8d
57:20	33	dc7bc45b3732
57:20	34	38eade2fd990
57:20	35	fb775019c5ae
57:20	36	02eed23dee80
57:20	37	515162d93828
57:20	38	6468882cac3f
57:21	0	5787de6dacad
57:21	1	4c2c90f1dbe4
57:21	2	d0f109057545
57:21	3	1f6fa6f69d18
57:21	4	b20d017dd628
57:21	5	acac4c70ecc4
57:21	6	5d1d3005c1d0
57:21	7	92541c4be99a
57:21	8	3974ea72f1c9
57:21	9	bd19227baccc
57:21	10	0b0bf03aaea7
57:21	11	d48a9b392bcc
57:21	12	51a30cde8bf9
57:21	13	86776a179605
57:21	14	9875652f9dd7
57:21	15	eca7a2542fd8
57:21	16	529cf4cf3725
57:21	17	bdd1703602e8
57:21	18	5acf3e3ea2fa
57:21	19	48b676e2b107
57:21	20	cb3c05b679ff
57:21	21	a2362d746e02
57:21	22	d1aeeec16f68
57:21	23	360e051b676b
57:21	24	5ad2d187aad8
57:22	0	6626b3126926
57:22	1	a8a3447a3d1b
57:22	2	1f6fa6f69d18
57:22	3	c84b4fa3690d
57:22	4	f04ae4c55ba7
57:22	5	058a4b6b3c2e
57:22	6	25c0771c31a7
57:22	7	f04ae4c55ba7
57:22	8	7c3937fdcb1b
57:22	9	02eed23dee80
57:22	10	f04ae4c55ba7
57:22	11	6cc13e021014
57:22	12	1f6fa6f69d18
57:22	13	87558f6e8509
57:22	14	d33797a0be0a
57:22	15	e80c0e52fa25
57:22	16	8615887af64c
57:22	17	eca7a2542fd8
57:22	18	86a672517894
57:22	19	bdd1703602e8
57:22	20	8780dc2d8d77
57:23	0	4163479c38c2
57:23	1	e6e7e8b237c9
57:23	2	86a672517894
57:23	3	6626b3126926
57:23	4	691b0bc14519
57:23	5	25c0771c31a7
57:23	6	52c448a242b7
57:23	7	4349adf5ff99
57:23	8	1155a4403352
57:23	9	a2362d746e02
57:23	10	4efa12758d87
57:23	11	101738464ded
57:23	12	b6efd777c60c
57:23	13	bdc254524d96
57:23	14	66de5b48b7ce
57:24	0	3598368645fe
57:24	1	84185a310fd9
57:24	2	69ef95b850ec
57:24	3	e74abd7f7e0f
57:24	4	a654c2655ce3
57:24	5	54b6a51b0b13
57:24	6	627ced6309f2
57:24	7	a6797f4a6d14
57:24	8	bdd1703602e8
57:24	9	1e0100d27740
57:24	10	347d971a5a31
57:24	11	ee35372d70b0
57:25	0	e3ce553839a2
57:25	1	5dc6da986fe5
57:25	2	2c5ae34de60c
57:25	3	9d4be7a327fe
57:25	4	18b4ad3454a4
57:25	5	a3fe2c5fa3fc
57:25	6	efdae7094530
57:25	7	fb81a3f37570
57:25	8	44abc9bd9868
57:25	9	e74abd7f7e0f
57:25	10	c5f74d8589f0
57:25	11	18b4ad3454a4
57:25	12	5b6563e5a6b8
57:25	13	3fb751e365b0
57:25	14	6bc8868b4971
57:25	15	ea261a552f9e
57:25	16	fb8674376228
57:25	17	d207228b57dc
57:25	18	67c5541f9888
57:25	19	bdd1703602e8
57:25	20	48b676e2b107
57:25	21	2657130d1d9d
57:25	22	807d14a84e9c
57:25	23	72c274050ef4
57:25	24	8615887af64c
57:25	25	bdd1703602e8
57:25	26	b2ea9898d336
57:25	27	cd0d6bcb47b5
57:26	0	d7cafa06440f
57:26	1	5dc6da986fe5
57:26	2	ac2fec11ef5a
57:26	3	110ad007b63b
57:26	4	efa651d3bd5b
57:26	5	f04ae4c55ba7
57:26	6	5471e8563327
57:26	7	9bca94a02b59
57:26	8	b51f38d71bff
57:26	9	3de10728c818
57:26	10	4a7bcabd6735
57:26	11	72d81797ed3e
57:26	12	3b754ecefea0
57:26	13	63e4345bc0f6
57:27	0	261ec19d7b09
57:27	1	2d1385269823
57:27	2	86a672517894
57:27	3	d41563a3c1f6
57:27	4	48db72060e31
57:27	5	b619128bdfdf
57:27	6	4c3848659aa8
57:27	7	148d28a423db
57:27	8	2563b155e501
57:27	9	48b3b9de7aab
57:27	10	edd139816aef
57:27	11	efa651d3bd5b
57:27	12	f04ae4c55ba7
57:27	13	0155c9fd974b
57:27	14	3598368645fe
57:27	15	84535153bcbd
57:27	16	fc2ca9477e48
57:27	17	d0953f81c0f8
57:27	18	75ed5aa5c66d
57:27	19	2de91b096f46
57:27	20	6626b3126926
57:27	21	6f7401dc0642
57:27	22	1ad6a0e52b19
57:27	23	02eed23dee80
57:27	24	0a20eeec9179
57:27	25	824ecd65d9e8
57:27	26	bdd1703602e8
57:27	27	b27e408512e6
57:27	28	a7c76bfda856
57:27	29	eaf1f9a2e378
57:27	30	a00b49add143
57:27	31	e6d6a0b778c6
57:27	32	3598368645fe
57:27	33	51a30cde8bf9
57:27	34	3b754ecefea0
57:27	35	628f3eb08346
57:27	36	72d81797ed3e
57:27	37	3b754ecefea0
57:27	38	63e4345bc0f6
57:28	0	49815fd40c50
57:28	1	3598368645fe
57:28	2	51a30cde8bf9
57:28	3	7416b5808b1c
57:28	4	bdd1703602e8
57:28	5	c4611bcde80e
57:28	6	cac124134e7e
57:28	7	6991916f50a4
57:28	8	8bc1bc020eef
57:28	9	1f6fa6f69d18
57:28	10	cd5819ac953c
57:28	11	0ac9df4f2307
57:28	12	6ada4abc64c0
57:28	13	0edba497bf44
57:28	14	ab216bd9cd14
57:28	15	a2808a968882
57:28	16	82ccac990a80
57:28	17	6ada4abc64c0
57:28	18	a2362d746e02
57:28	19	c60fa0103a03
57:28	20	c1e5335f7b47
57:29	0	d2069aa040bf
57:29	1	7a127629b61a
57:29	2	593fbe6f4c75
57:29	3	efdae7094530
57:29	4	3a93bce3db26
57:29	5	1ddb1b30fba6
57:29	6	86a672517894
57:29	7	cb97b86f20f8
57:29	8	1f6fa6f69d18
57:29	9	529cf4cf3725
57:29	10	bdd1703602e8
57:29	11	658fb618e7bb
57:29	12	360e051b676b
57:29	13	55c6ab5295ae
57:29	14	bdd1703602e8
57:29	15	5acf3e3ea2fa
57:29	16	48b676e2b107
57:29	17	cb3c05b679ff
57:29	18	a2362d746e02
57:29	19	d1aeeec16f68
57:29	20	360e051b676b
57:29	21	5ad2d187aad8
58:1	0	47e8b3a94b2e
58:1	1	71c35ec5f889
58:1	2	bdd1703602e8
58:1	3	15a89fe043aa
58:1	4	ddc6383f2a2b
58:1	5	eab654996240
58:1	6	f04ae4c55ba7
58:1	7	413f38e0d3b7
58:1	8	78fe92a1de44
58:1	9	4c2c90f1dbe4
58:1	10	bdd1703602e8
58:1	11	a2362d746e02
58:1	12	17e46fd79e13
58:1	13	bc764b9840a3
58:1	14	8615887af64c
58:1	15	bdd1703602e8
58:1	16	a23f4ecb47bd
58:1	17	cbb89e2a8a3a
58:2	0	3598368645fe
58:2	1	133b6508e6ad
58:2	2	a36a5be07ac6
58:2	3	1f6fa6f69d18
58:2	4	7baf6913b15a
58:2	5	6626b3126926
58:2	6	76d0e2a3eb5c
58:2	7	da2c19ae622c
58:2	8	40621bb136c7
58:2	9	38d39e3ce25f
58:2	10	02eed23dee80
58:2	11	c808cef83ec9
58:2	12	1186875ab0a8
58:2	13	1686969f8bd5
58:2	14	016386060018
58:2	15	1ea8887b091c
58:2	16	1f6fa6f69d18
58:2	17	a8639af97dcf
58:2	18	b323ff6b79a5
58:2	19	b7ab8f2b6301
58:2	20	bdd1703602e8
58:2	21	2180cbfe3d1c
58:2	22	c60fa0103a03
58:3	0	6a9741d5e788
58:3	1	133b6508e6ad
58:3	2	1f6fa6f69d18
58:3	3	7baf6913b15a
58:3	4	261ec19d7b09
58:3	5	da21e9590c27
58:3	6	35da6f67e0f8
58:3	7	f63c9bd1e605
58:3	8	a6b5fea0d03d
58:3	9	a8ab5d4b28e8
58:3	10	1f6fa6f69d18
58:3	11	87558f6e8509
58:3	12	d33797a0be0a
58:3	13	dcaeb9c240fe
58:3	14	e88a04fc7a9c
58:3	15	7b88c76ed825
58:3	16	a2808a968882
58:3	17	a2362d746e02
58:3	18	4349adf5ff99
58:3	19	d66bb632b717
58:3	20	2f11ed4d4ebc
58:4	0	0ce5caff5805
58:4	1	7f1b55b86059
58:4	2	7dbb3eda5624
58:4	3	09e19aa3c4ce
58:4	4	22729fed7ca4
58:4	5	e680fe431fd0
58:4	6	1f6fa6f69d18
58:4	7	87558f6e8509
58:4	8	d33797a0be0a
58:4	9	dcaeb9c240fe
58:4	10	0ce5caff5805
58:4	11	7f1b55b86059
58:4	12	50c00684416e
58:4	13	65f326ad6b61
58:4	14	003c254d5778
58:4	15	eb2b3ce90015
58:4	16	eca7a2542fd8
58:4	17	aea7db0dbd7d
58:4	18	86776a179605
58:4	19	4e69f5f59b05
58:4	20	912f026b3e62
58:4	21	6543c6b94c9d
58:4	22	bdd1703602e8
58:4	23	b4f3d83d4c43
58:4	24	a94b3edbfb63
58:4	25	ebf0547f2f6b
58:5	0	8615887af64c
58:5	1	3598368645fe
58:5	2	d03fe6ba30f0
58:5	3	bdd1703602e8
58:5	4	9465e15eea7a
58:5	5	c7a17090c683
58:5	6	25c9f4ffaec1
58:5	7	0da63d012e43
58:5	8	3598368645fe
58:5	9	1f6fa6f69d18
58:5	10	44fab44ace8b
58:5	11	8ab3e2c1ce5e
58:5	12	9aa6f2071218
58:5	13	a50d9a9d5ec0
58:5	14	235e6ddfff95
58:5	15	b4f3d83d4c43
58:5	16	a94b3edbfb63
58:5	17	25479f50b5a9
58:6	0	f7453d336bb7
58:6	1	abde16aa0caa
58:6	2	bdd1703602e8
58:6	3	ed23c2cbf520
58:6	4	1ef031fc13a4
58:6	5	4349adf5ff99
58:6	6	3f22cb60cf53
58:6	7	4a66baca2b35
58:6	8	bdd1703602e8
58:6	9	fa27b1338fd6
58:6	10	a2362d746e02
58:6	11	86a672517894
58:6	12	b6efd777c60c
58:6	13	cb97b86f20f8
58:6	14	35bbc54a6f38
58:7	0	42fd630635ca
58:7	1	90aebae31567
58:7	2	da90c5f145e9
58:7	3	bdd1703602e8
58:7	4	7a127629b61a
58:7	5	6626b3126926
58:7	6	f04ae4c55ba7
58:7	7	41bd0e3019e6
58:7	8	dc7bc45b3732
58:7	9	f04ae4c55ba7
58:7	10	058a4b6b3c2e
58:7	11	6626b3126926
58:7	12	d98b505819dd
58:7	13	1f6fa6f69d18
58:7	14	3ec151df0c2c
58:7	15	498729b7686a
58:7	16	02eed23dee80
58:7	17	1e0100d27740
58:7	18	840652602e2c
58:7	19	25c0771c31a7
58:7	20	cd337bc4c0b3
58:7	21	02eed23dee80
58:7	22	1e0100d27740
58:7	23	d261cb152d25
58:7	24	25c0771c31a7
58:7	25	bb5d7b397239
58:7	26	1f6fa6f69d18
58:7	27	eca7a2542fd8
58:7	28	25c0771c31a7
58:7	29	68113e4a6719
58:7	30	02eed23dee80
58:7	31	1e0100d27740
58:7	32	a3fe2c5fa3fc
58:7	33	48237103d8f9
58:7	34	6626b3126926
58:7	35	611208b06f07
58:7	36	261ec19d7b09
58:7	37	06a10affa88e
58:7	38	4349adf5ff99
58:7	39	3f22cb60cf53
58:7	40	f7453d336bb7
58:7	41	62c6796e9f22
58:7	42	8615887af64c
58:7	43	bdd1703602e8
58:7	44	c7d23d2055ed
58:7	45	cb97b86f20f8
58:7	46	da3720586b8c
58:8	0	42fd630635ca
58:8	1	90aebae31567
58:8	2	4c2c90f1dbe4
58:8	3	3598368645fe
58:8	4	905d135148c4
58:8	5	5a8423125872
58:8	6	6fd81fda695c
58:8	7	261ec19d7b09
58:8	8	da21e9590c27
58:8	9	35da6f67e0f8
58:8	10	905d135148c4
58:8	11	d1998891b8df
58:8	12	0bb78dbfd5e0
58:8	13	b4a8ceb31f5e
58:8	14	5fc329c272f6
58:8	15	6f31cbec46d4
58:8	16	5a6585aa4057
58:8	17	d09777d5a187
58:8	18	c04a6e535c69
58:8	19	2ad138b0b9cf
58:8	20	4349adf5ff99
58:8	21	7f1b55b86059
58:8	22	2009e507109c
58:8	23	641728229927
58:8	24	bdd1703602e8
58:8	25	0b950fb78a2b
58:8	26	f04ae4c55ba7
58:8	27	35189766bf93
58:8	28	028fe49385b0
58:8	29	bb22e372176a
58:8	30	bdd1703602e8
58:8	31	4349adf5ff99
58:8	32	4c49287414ba
58:8	33	c12d6d9490d3
58:8	34	4ed9977dc892
58:8	35	87a0bf371042
58:8	36	12a4fe09b747
58:8	37	3302fc0358ff
58:9	0	49815fd40c50
58:9	1	3598368645fe
58:9	2	51a30cde8bf9
58:9	3	6892c80cda3e
58:9	4	1e367239fd99
58:9	5	8a259f5c347b
58:9	6	16266f87b5fb
58:9	7	b4a8ceb31f5e
58:9	8	5fc329c272f6
58:9	9	6f31cbec46d4
58:9	10	5a6585aa4057
58:9	11	843276509c05
58:9	12	ce15310c0ee4
58:9	13	18dd4129a025
58:9	14	005d66ae40cc
58:9	15	bdd1703602e8
58:9	16	f5ed6bc9de4a
58:9	17	0be9e832e925
58:9	18	0a0aea68d4ca
58:10	0	dc4910de33c8
58:10	1	6fd81fda695c
58:10	2	1f6fa6f69d18
58:10	3	77049902545a
58:10	4	9e186d798bba
58:10	5	3598368645fe
58:10	6	51a30cde8bf9
58:10	7	7b2f277e5434
58:10	8	83fa11b2a751
58:10	9	abe50d80d213
58:10	10	02eed23dee80
58:10	11	10dafcdf76f6
58:10	12	bdd1703602e8
58:10	13	388452fd399d
58:10	14	bdd1703602e8
58:10	15	48acb2104cb9
58:10	16	f2b14a9d7806
58:11	0	49815fd40c50
58:11	1	3598368645fe
58:11	2	51a30cde8bf9
58:11	3	6892c80cda3e
58:11	4	943be6da1a7b
58:11	5	6ada4abc64c0
58:11	6	c66a92d6ed86
58:11	7	f04ae4c55ba7
58:11	8	7c565f3aab42
58:11	9	016bbff9dcf4
58:11	10	9e995e7759da
58:11	11	bdd1703602e8
58:11	12	6ada4abc64c0
